Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
1327059, Error when running models in 32-bit MATLAB on 64-bit Linux,"When you run a Simulink model containing Stateflow charts or MATLAB Function blocks in 32-bit MATLAB installed on a 64-bit Linux distribution, the following error is thrown: mex: link of ' ""modelName_sfun.mexglx.mexa64""' failed. The indicating factor is the redundant extension ""mexa64"" in the file name mex  is trying to create. This only occurs in Normal and Accelerator mode. ","Modify the MEX option file in MATLAB's preferences directory.On the MATLAB Command Line, enter edit([prefdir filesep 'mexopts.sh'])In the file that opens, locate the following two lines: case ""$Arch"" in     Undetermined)Insert the following line before these two lines: Arch=""glnx86""Save mexopts.sh",Stateflow,Other,R2012b,03 Feb 2016
1153278, Simulink hangs when simulating models in rapid accelerator,"Simulink fails at simulating models in Rapid Accelerator mode on recent Red Hat 6.x.  When Simulink models from the play button, the following error is thrown:  Unable to find an unused TCP/IP port to connect to the rapid accelerator target for model 'modelname'   When simulating using the SIM command, MATLAB and the rapid accelerator executable hang. The rapid accelerator executable process needs to be terminated using the kill command from a terminal. ",,Simulink,Other,R2012b,15 Oct 2014
1123029, Possible crash on Windows during Simulink model editing,Simulink may crash during an editing session while it is determining whether a command is undoable. This was fixed by the new editors shipped in R2012b. ,,Simulink,Other,R2012b,28 Jul 2014
1057233," Code inspection using R2012b EB1 results in ""out of memory"" errors",Simulink Code Inspector R2012b EB1 runs out of memory when inspecting models with nested switching operations. ,,Simulink Code Inspector,Other,R2012b,27 Mar 2014
993582," Code inspection results in ""out of memory"" errors",Simulink Code Inspector can run out of memory when inspecting models with data type conversion operations. ,,Simulink Code Inspector,Other,R2012b,18 Nov 2013
966178, PIL simulation using xmakefilesetup for c2000 targets with ccsv4 or ccv5 configurations (ticcs_c2000_ccsv4 and ticcs_c2000_ccsv5) does not work.,"While executing PIL simulation steps described in the help section: ""Processor-in-the-Loop (PIL) Simulation for Embedded Targets"" for xmakefile setup configurations (ticcs_c2000_ccsv4 and ticcs_c2000_ccsv5), PIL simulation fails for the following reasons: A pause is required to give sufficient time to download the PIL project on the target before running the PIL simulation. The documentation does not mention that this pause is required.   ","A source code fix and a documentation fix are provided below.As described in the help, the download command can be inserted on the ""execute"" tab of the xmakefilesetup tool.The rtw.connectivity.Launcher.setStartApplicationPause(seconds) can be used to allow a pause after the execution of the download command to guarantee its completion before running the PIL simulation.The PIL Launcher.m method has to honor this pause at the right time. A modified Launcher.m is provided with this bug report.Source Code Fix :1. Rename Launcher.p present in the folder : $(MATLABROOT)\toolbox\idelink\foundation\+linkfoundation\+pil\@Launcher. 2. Copy Launcher.m present in the attached zip file to the foder $(MATLABROOT)\toolbox\idelink\foundation\+linkfoundation\+pil\@Launcher.3. Open MATLAB. Run rehash toolboxcache at the MATLAB command prompt.4. Run the following command at the MATLAB command prompt to set a 30 second delay for the download operation. rtw.connectivity.Launcher.setStartApplicationPause(30)5. Run the PIL simulation for your model configured as described in the MATLAB help.Documentation Fix :The text provided in the documentation section ""Processor-in-the-Loop (PIL) Simulation for Embedded Targets > Running Your PIL Application to Perform Simulation and Verification"" should be replaced with the following update:After you add your PIL block to your model, using the following command on the MATLAB command prompt, add the required pause needed for download in seconds:rtw.connectivity.Launcher.setStartApplicationPause(30)Click Simulation > Run or press Ctrl+T to run the PIL simulation and view the results.??",Embedded Coder,Other,R2012b,09 Jul 2013
954249, Incorrect Simulink Verification and Validation model coverage test models and expected result files,"Some Simulink Verification and Validation model coverage models and expected result files are incorrect. The expected and actual model coverage test results differ for the following model coverage test models: mcase  mdintegrate  mLookupNDas2D   You generate actual test results by executing model coverage test procedures that use the test models. The model coverage test models include DocBlocks  with expected test results. When you execute the model coverage test procedures using the test models, the expected and actual model coverage results should not differ. For information on executing test cases and procedures, see the Simulink Verification and Validation Test Cases, Procedures, and Results  document. The workaround provides the correct model coverage test models and expected result files for the above cases. Additionally, the workaround provides fixes for the following bugs: EBR 956711  EBR 1012251  EBR 576512  EBR 1052010  EBR 1055372   ","Installation instructionsLog in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.Locate your MATLAB installation by typing matlabrootat the MATLAB command prompt. This folder is referred to <MATLAB> as in subsequent steps.Exit MATLAB.Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder.Make a backup copy of the <MATLAB>/toolbox/qualkits/do/slvnv/r2009b folder.Delete the indicated files by following the steps below. The result files are not valid. cd to <MATLAB>/toolbox/qualkits/do/slvnv/r2009brmdir('qualkitdo_slvnv_qualificationreport*_html_files','s');rmdir('scv_images','s');delete ('*.html');Extract the files from the .zip file. Windows Systems*:Open the .zip file.Extract the contents of the file to your <MATLAB> folder.Linux/Macintosh Systems: Type the following in a shell (Linux) or in a terminal window (Macintosh):cd <MATLAB>unzip <.zip file>Delete the .zip file in the folder. If prompted, click yes to for permission to replace the files.*Notes for Windows Systems:You need administrative privileges to save the .zipfile in the folder. To save the .zip file in the folder, open this EBR in a browser started in administrator mode.If you see ¡°Error: Access is denied¡± when attempting to extract the .zip file, you may need to start WinZip in administrator mode. Do this by navigating to WinZip.exe or the WinZip Start menu entry, right-clicking on it, and selecting Run as administrator.From within WinZip, find and open the downloaded .zipfile.Extract the contents of the file to your folder.?",DO Qualification Kit,Other,R2012b,19 Jun 2014
952816," Occasionally, Simulink Web View may not open properly on Japanese platforms.","Simulink Web View may not open properly on Japanese platforms when there are property values that are longer than 64 characters. This is more likely to happen in annotations in the model, or as part of comments in a Stateflow Chart. ","Aside from limiting the length of property values and annotations, a suitable workaround may be to use R2012b or later for generating Simulink Web View. If these workarounds are not feasible, please contact MathWorks technical support to investigate other options.",Simulink Report Generator,Other,R2012b,12 Aug 2013
918989, Compilation macros not saved when using a template,"When you use a template that is based on a previous configuration, the software does not save lists of compilation macros. Therefore, the macros that you wanted to export are not specified in your new project. ","Use one of the following workarounds:In the generated template, manually modify lists for the options -I, -D and -include. For example, replace MACRO1 MACRO2 by [MACRO1,MACRO2].Share the configuration file (.cfg) instead of the template file (.cft).",Polyspace Client for C/C++,Other,R2012b,21 May 2013
881143, Incorrect Code Generation: Generated AUTOSAR Version 4.0-compliant C code passes array arguments to RTE functions using incorrect level of indirection,"In AUTOSAR Version 4.0-compliant C code, an array argument should be passed to Run-Time Environment (RTE) functions as a pointer to the array base type. However, Embedded Coder incorrectly generates RTE function calls in which an array argument is passed as a pointer to the array type. For example, in R2012a, if you open the example model rtwdemo_autosar_multirunnables , set the AUTOSAR schema version to 4.0, export functions from subsystem ASWC, and inspect the generated file ASWC.c, the generated code for Runnable2  passes array argument rtb_Delay_a  using an incorrect level of indirection, as follows:   int8_T rtb_Delay_a[2];...  Rte_IWrite_Runnable2_Step_PPort_DE3(&amp;rtb_Delay_a); ",,Embedded Coder,Incorrect Code Generation,"R2012b, R2013b",06 Sep 2013
