Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
783118, Generating code for a model that contains a Bus Selector block operating on a nonvirtual bus containing just one bus element can result in an error,"Generating code for a model when both  of these conditions exist may throw an error: The model has a Bus Selector block. The input bus to this Bus Selector is composed of just one bus element.   The reported error may be of the form:  Unexpected or internal error encountered in ""in CGIR: .\rtwcg_utils\rtwcg_append.cpp line 461: CG::StructType::isa(CG::Type::cast(getInputType(0))) "". Please report this to The MathWorks if you can cause it to recur. ","Use one of these workarounds:Use the single bus element/signal by itself, without packing it in a bus. Add another signal (for example, dummySignal) to the same bus, so that this bus is composed of more than one element/signal.",Simulink,Other,R2010a,05 Dec 2011
715787, Disabling the link to a library Stateflow chart causes an error under certain circumstances,"Stateflow displays an error message when you try to disable the link to a library that has the following properties: The library contains a Stateflow chart with a Simulink function-call subsystem inside The library is nested inside another library  The assertion error message displayed contains: Error using ==> SimulinkMan>SimulinkMan.ensureSubsystemExists/ensureTriggerPortExists at 528 Attempting to override parameters of 'modelName/parentLib/childLib' which is inside a library link. Error in ==> SimulinkMan>SimulinkMan.ensureSubsystemExists at 478             ensureTriggerPortExists(); Error in ==> SimfcnMan>SimfcnMan.sync at 21             safeToSync = self.ensureSubsystemExists(isInitializing); Error in ==> simfcn_man at 34                 [varargout{:}] = obj.(cmdName)(varargin{2:end}); Error in ==> slsf>blk_copy_and_real_copy at 805 newInstanceId= sf('new', 'instance', '.simulinkBlock', blockH, '.chart', newChartId); Error in ==> slsf>blk_real_copy_method at 894 machineId = blk_copy_and_real_copy(blockH,machModelH,1); Error in ==> slsf>blk_link_break_method at 1520 machineId = blk_real_copy_method(blockH, machineId); Error in ==> slsf at 62         out = blk_link_break_method(blockH, machModelH); failed assertion in .\fsm\SimFcnManager.cpp at line 206: mxResult == 0 Stack Trace:   [0] stateflow.dll:0x50b1c65a(0x50bdc1ac ""mxResult == 0"", 0x50bdc400 "".\fsm\SimFcnManager.cpp"", 206, 0)   [1] stateflow.dll:0x50a70951(32, 0x809c2ae8, 7, 0x00c357e4 ""0X?"")   [2] stateflow.dll:0x50a708d6(0x00c3581c, 0x00c35828, 0x00c35814, 0x87cd1f68)  ",,Stateflow,Other,R2010a,02 Feb 2015
703496, Creating a protected model fails for Lookup Table (n-D) blocks,"When you use Simulink.ModelReference.protect for a model that has a Lookup Table (n-D) block, you can get an error. The error might look something like this: ??? Error using ==> tlc_c at 138Unexpected or internal error encountered in ""in CGIR: .\lookup\cg_lookupnd.cpp line58: fMultiplePrevIndices ",,"Simulink Coder, Target Support Package, Embedded IDE Link, Stateflow Coder",Other,R2010a,19 Jan 2011
686241, MSVC target build uses the Microsoft Visual Studio 2008 compiler when the selected default MEX compiler is Microsoft Visual Studio 2003,"Model builds use the incorrect version of the Microsoft Visual Studio compiler if both of the following conditions exist: The model is configured to generate code for an MSVC target. For example, you selected system target file grt.tlc  with template makefile grt_msvc.tmf . You selected Microsoft Visual Studio 2003 as the default MEX compiler using the command mex -setup .  Under these conditions, the build uses Microsoft Visual Studio 2008 instead of Microsoft Visual Studio 2003, and displays messages including the following:  Setting environment for using Microsoft Visual Studio 2008 ","To work around this bug, download the attached .zip file and extract its contents to your MATLAB installation tree, using the following steps:On your system, log in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.Locate your MATLAB installation root folder by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps.Exit MATLAB.Download the .zip file attached to this Bug Report and place the file in the <MATLAB> folder.Examine the contents of the .zip file and, for each file, rename or make a backup copy of the equivalent file in your MATLAB installation tree. To see the contents of the .zip file: Windows systems: Open the .zip file and look at the contents.Linux/Macintosh systems: Type the following in a shell (Linux) or in a terminal window (Macintosh):unzip -l <MATLAB>/attachment_686241_9b_win32_2010-11-09.zipExtract the files from the .zip file. Windows systems:Open the .zip file.Extract the contents of the .zip file to your <MATLAB> folder.Linux/Macintosh systems: Type the following in a shell (Linux) or in a terminal window (Macintosh):cd <MATLAB>unzip attachment_686241_9b_win32_2010-11-09.zipDelete the .zip file in the <MATLAB> folder.",Simulink Coder,Other,R2010a,31 Jan 2011
