Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
2705332, Some IEC Certification Kit test cases for Simulink Check return incorrect results when Stateflow is not available,"The?IEC Certification?Kit test procedure for Simulink Check requires Stateflow to execute test cases?SLCHK_HI_Q085 ?and?SLCHK_SF_Q001 .? When Stateflow is not available, the test procedure does not exclude the tests and return results as EXCLUDED: no Stateflow ?license ?in the validation report, as expected. Instead, the tests return incorrect results?for these test cases: FAIL ? for test model?hisl_0062_PASS ?in test case? SLCHK_HI_Q085 ? PASS ? for test model?maab_db_00125_WARN ?in test case? SLCHK_SF_Q001   ","When you don't have a Stateflow license:1. In the trace matrix artifact (certkitiec_slchk_tests.xls), remove rows that correspond with:? ? -? test case SLCHK_HI_Q085?? ? -? test case SLCHK_SF_Q0012. Rerun the Simulink Check tests in the IEC Certification Kit.",IEC Certification Kit,Other,R2020a,23 Mar 2022
2679468, Several DO Qualification Kit test cases for Simulink Check return incorrect results when Stateflow is not available,"The DO Qualification Kit test procedure for Simulink Check requires Stateflow to execute test cases?SLCHK_HI_Q085 ?and?SLCHK_SF_Q001 .? When Stateflow is not available, the test procedure does not exclude the tests and return results as ""EXCLUDED: no Stateflow ?license "" in the qualification report, as expected. Instead, the tests return incorrect results?for these test cases: FAIL ? for test model?hisl_0062_PASS  in test case? SLCHK_HI_Q085 ? PASS ? for test model?maab_db_00125_WARN ?in test case  SLCHK_SF_Q001    ","If you don't have a Stateflow license:1. In the trace matrixartifact (qualkitdo_slchk_tcp.xls), remove rows that correspond with?? ? -??test case?SLCHK_HI_Q085?? ? - ?test case?SLCHK_SF_Q0012. Rerun the Simulink Checktests in the DO Qualification Kit.?",DO Qualification Kit,Other,R2020a,22 Mar 2022
2672167, Incorrect simulation results for compartments when unit conversion is enabled,"SimBiology might return incorrect simulation results for compartments when all of the following conditions are met: Unit conversion is enabled. The model contains multiple compartments with different units. The model contains nested compartments.  In such cases, SimBiology might use the wrong unit multiplier to convert a compartment capacity from internal units to user-specified units. Internally, the simulation proceeds with the correct units, and the reported simulation results are correct for species and parameters. ",Work around the problem by doing any of the following:Disable unit conversion.Ensure all compartments have the same units.Convert all nested compartments to top-level compartments.,SimBiology,Other,"R2020a Update 8, R2020b Update 8, R2021a Update 7, R2021b Update 3, R2022a, R2022b",14 Sep 2022
2670505, Reading map data from HERE HD Live Map web service can cause error,"MATLAB can issue an error when you read map data from the HERE HD Live Map web service using these options: The Driving Scenario Designer app The roadNetwork  object function of the drivingScenario  object The read  object function of the hereHDLMReader  object  An example of the error when constructing hereHDLMReader object is:? The '' protocol specified in URL, 'catalogs?verbose=1&amp;organizationType=here&amp;layerType=versioned&amp;q=hdlm-protobuf', is not supported. Specify the URL with the protocol 'http://' or 'https://'.   ",,Automated Driving Toolbox,Other,"R2020a Update 8, R2020b Update 8, R2021a Update 7, R2021b Update 3, R2022a Update 1, R2022b",31 Oct 2023
2667523, Simulink Design Verifier may incorrectly show?Incompatible for models with arrays of complex numbers as output or input to function calls,"Simulink Design Verifier may incorrectly show?Incompatible  for models that meet the following conditions:The model contains arrays of complex numbers? The complex array is either the input or the output of a function call The complex array is not a simple variable?  For example, the following pattern may cause the model to be incorrectly shown as incompatible:? obj.complexArray = functionCall(obj.complexArray);  However, the following pattern will not be shown as incompatible:? complexArray = functionCall(complexArray);  ",,Simulink Design Verifier,Other,"R2020a Update 8, R2020b Update 8, R2021a Update 7, R2021b Update 3, R2022a",23 Aug 2022
2665571, Incorrect Code Generation: MinMax block might produce incorrect results in accelerator and rapid accelerator modes with NaN input and zero-crossing detection,"The MinMax block produces incorrect results in accelerator and rapid accelerator modes when the following conditions are true: Model solver is variable-step. MinMax block Enable zero crossing detection  is selected. MinMax block input has continuous sample time. Input to MinMax block has double data type. One of these is true: MinMax block has only one input and the first element of the input is NaN. For example, input [NaN 1] can output NaN, which is an incorrect result. MinMax block has multiple inputs and the first input has a NaN. For example, for a MinMax block with two inputs, the first input has an input of NaN and the second input has a 1, the resulting incorrect result is a NaN.   ",,Simulink,Incorrect Code Generation,"R2020a Update 8, R2020b Update 8, R2021a Update 7, R2021b Update 3, R2022a, R2022b",18 Oct 2023
2663380, Build Failure in LMS Filter System object and Block when 'DSP Intel AVX2-FMA' Code Replacement Library (CRL) is Used¡±,"When you use the  ¡®DSP Intel AVX2-FMA (Windows/Linux/Mac)¡¯?code replacement library (CRL) to generate SIMD code from LMS Filter System object? and block for C++ targets, the build process fails with this error:   undefined reference to `MWSPCGlmsnb_S_avx2(float const*, float const*, float, unsigned int*, float*, float*, int, float, int, float*, float*, float*, unsigned char)'  collect2: error: ld returned 1 exit status   ",,DSP System Toolbox,Other,"R2020a Update 8, R2020b Update 8, R2021a Update 7, R2021b Update 3, R2022a, R2022b",31 Oct 2023
2656440," HDL IP core generation using Xilinx Vivado fails as of January 1, 2022","Since January 1, 2022, IP core generation fails when the synthesis tool is set to Xilinx Vivado. The following error message can be observed in the HDL Workflow Advisor Task 3.2:? Failed Task ""Vivado IP Packager"" unsuccessful. See log for details. Generated logfile: hdl_prj\hdlsrc\<myModel> \workflow_task_VivadoIPPackager.log  The log file at \hdl_prj\hdlsrc\<myModel>\workflow_task_VivadoIPPackager.log  reports an error message similar to the following: bad lexical cast: source type value could not be interpreted as target  ? ?while executing""rdi::set_property core_revision 2201031458 {component component_1}""  ? ?invoked from within  ""set_property core_revision 2201031458 [ipx::current_core]""  ? ?(file ""vivado_ip_package.tcl"" line 57)  ","Installation instructions  Log into an account with the appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.  Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps. On Mac systems, the folder name will have a .app extension, e.g. /Applications/MATLAB_R20XXa.app  Exit MATLAB.Locate the following file under your <MATLAB> folder and rename the file to ""IPEmitterVivado_backup.p"":<MATLAB>\toolbox\hdlcoder\hdlcommon\+hdlturnkey\+ip\IPEmitterVivado.pWindows Systems:?You might be prompted to provide Administrator privileges when renaming this file.  Download and unzip the attached .zip file associated with this Bug Report.In the unzipped folder, navigate to the subfolder that matches the release you are using. For example, if you are using the R2021b release, open the R2021b subfolder.If you do not see a subfolder that matches the release you are using,?contact MathWorks Technical Support.In this folder, there is a newer version of the?IPEmitterVivado.p file. Copy this file and paste it in the location mentioned above.Windows Systems:?You might be prompted to provide Administrator privileges when pasting this file.Restart MATLAB.",HDL Coder,Other,"R2020a Update 8, R2020b Update 7, R2021a Update 6, R2021b Update 3, R2022a, R2022b",14 Sep 2022
2640372, Incorrect Code Generation: Incorrect simulation result might occur when using fixed point data type in S-Function Builder,"Simulink might produce incorrect simulation results when you use fixed point signals in your S-Function Builder block, and the data type override is set to a value other than off .  ","First, manually edit the generated source file for the S-function.Open the generated source fileIn the mdlInitializeSizes method, update the data type override flag to 0. The override flag is the last field in function ssRegisterDataTypeFxpBinaryPoint or ssRegisterDataTypeFxpSlopeBias. For example:DTypeId DataTypeId_0 = ssRegisterDataTypeFxpBinaryPoint(?S,?OUT_0_ISSIGNED,?OUT_0_WORDLENGTH,?OUT_0_FRACTIONLENGTH,?0 );Then, recompile the source file before running the simulation.",Simulink,Incorrect Code Generation,"R2020a Update 8, R2020b Update 7, R2021a Update 7, R2021b Update 3, R2022b",17 Oct 2023
2638359, Possible simulation failure when a flexible body with three or more frames is part of a kinematic loop.,"When a flexible body has three or more frames, and that flexible body is part of a kinematic loop, the following error may be thrown during the simulation: Kinematic constraints cannot be maintained. Check solver type and consistency tolerance in the Simscape Solver Configuration block. Check Simulink solver type and tolerances in Model Configuration Parameters. A kinematic singularity might be the source of this problem.  This can occur when there is in fact no constraint violation.  ",,Simscape Multibody,Other,"R2020a Update 8, R2020b Update 7, R2021a Update 6, R2021b Update 3, R2022a, R2022b",14 Sep 2022
