Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
235265, Multi-Winding Transformer blocks in old models are delinked from the library,"There was a bug with certain previous versions of the Multi-Winding Transformer block. The block was automatically delinked from the powerlib library. When you open an old model containing delinked Multi-Winding Transformer blocks, you might get simulation errors.",,Simscape Electrical,Other,R14SP2,26 May 2005
235234, Unable to override zero crossing settings on blocks,"Selecting enable all  zero crossings on a model's Configuration Parameters  dialog box does not, as expected, override the zero crossing settings on the dialog boxes of the model's blocks.",,Simulink,Other,R14SP2,09 Nov 2006
235208, dicomwrite removes TriggerTime field for files,"According to the DICOM specification, the TriggerTime  attribute should only be present if the ScanOptions  field indicates that a gated heart MR was conducted. The value CT  was not among the enumerated values listed for ScanOptions  but should have been.",,Image Processing Toolbox,Other,R14SP2,14 May 2005
235205, dicomwrite parameters are case-sensitive,"Parameters passed to dicomwrite  are case-sensitive. For example, to specify the CreateMode  parameter, you cannot use createmode .",,Image Processing Toolbox,Other,R14SP2,14 May 2005
235170, Simulink Accelerator requires S-function header file,"If a model contains an S-function generated bythe Real-Time Workshop, running the model in Accelerator mode requires the S-function's header file. This bug also exists in the version of the Accelerator shipped with the discontinued Simulink Performance Tools product.",,Simulink Accelerator,Other,R14SP2,10 Jun 2005
235016, Problems when loading a model (MDL-file) that contains an IDDATA SINK block,"When loading a model that contains an IDDATA SINK block, the input and output ports of the block are disconnected and the block is renamed to the value in the IDDATA Name parameter field.The following warnings appear in the MATLAB command window:Warning: test1_r14.mdl, line 644: Attempt to set DstPort with invalid Destination.Warning: test1_r14.mdl, line 664: Attempt to set DstPort with invalid Destination.","To work around this issue, disable the link between the IDDATA SINK block and the libraries:Right-click the IDDATA SINK block.Select Link Options.Click Disable Link.",System Identification Toolbox,Other,R14SP2,13 Jun 2005
234982, Highlighting items with requirements displays an inconsistent state,The Highlight Items with Requirements  button on the Model Explorer shows an inconsistent state when you toggle between multiple models.,,Simulink Check,Other,"R14SP2 web release, R14SP3",10 Jun 2005
234863, dicomwrite truncates precision of decimal string data,dicomwrite  truncates decimal string metadata to a maximum of six digits of precision.,,Image Processing Toolbox,Other,R14SP2,14 May 2005
234774, German keyboard entry of brackets into dialogs,"In previous versions, entering left or right bracket symbols ([ and ]) from a German keyboard into SimMechanics dialog fields was not possible.",,Simscape Multibody,Other,R14SP2,09 Jun 2005
234695, Specifying many Bus Creator block inputs can fail,Changing the number of inputs setting on the Bus Creator block's dialog box and then pressing the Apply  or OK  button sometimes resets the number of inputs to its original value. This can happen if the number of inputs is changed to a large value.,,Simulink,Other,R14SP2,09 Jun 2005
234588, Code generation requirements for unintended blocks after a DOORS synchronization,This bug causes all the blocks within a model to be included with requirement information in the generated code after a synchronization.,,Simulink Check,Other,R14SP2 web release,07 Jun 2005
234515, Rapid Simulation Target: cannot force storage classes to Auto,"You cannot force storage classes to Auto  for a Rapid Simulation (RSim) target. For example, you might want to do this to accommodate custom code interfacing.  ",There is no workaround for this limitation.,Simulink Coder,Other,R14SP2,10 Jun 2005
234495, hygepdf Function Now Computes Zero for Noninteger Data,The hygepdf  function (the probability density function for the hypergeometric distribution) evaluates the hypergeometric probability density function even for noninteger data values where the formula does not apply.,,Statistics and Machine Learning Toolbox,Other,R14SP2,09 Nov 2006
234422, Components may render incorrectly after changing Style and Position,"If you run a MATLAB script or function that  Creates a uicontrol object (such as a push button or edit text) Changes the object's Style and Position properties, in that order  the position change does not take effect. ",Resize the GUI vertically.,MATLAB,Other,R14SP2,13 Dec 2005
234265, dicomread cannot handle DICOM files with extraneous image data,dicomread  cannot read data from DICOM files that contain extraneous pixel data. dicomread  issues an error message.,,Image Processing Toolbox,Other,R14SP2,02 Aug 2005
234183, Parse diagram attempted to compile the entire model,Parse diagram  and Parse  options from the Stateflow Editor Tools  menu compiled the entire model instead of checking only the Stateflow chart(s) for syntax errors.,,Stateflow,Other,R14SP2,13 Jun 2005
234127, Japanese version: Macintosh keyboards require workaround to create \ (backslash),"On Macintosh systems that have Japanese keyboards, the?  (yen) key does not create a \  (backslash) inthe Command Window and Editor/Debugger. This is used for the mldivide  function, for example. This is true for all applications running on the Macintosh OS X platform with a Japanese keyboard.","The workaround depends on your Java version (JVM). In MATLAB, runversion -javato determine your Java version.For JVM 1.4.1, to create the \ character, typeOption+?.For JVM 1.4.2_05, to create the \ character, copy it from any texteditor and paste it into the MATLAB Editor/Debugger or Command Window.For JVM 1.4.2_06, to create the \ character, typeOption+?.",MATLAB,Other,R14SP2,10 Mar 2007
234041, Simulating a model containing a Model block can cause a segmentation violation,Simulating a model that references another model can cause a segmentation violation if you previously deleted a ToFile block from the referenced model.,,Simulink,Other,R14SP2,07 Jun 2005
234031, Stateflow data created as input with inherited complexity caused errors,"When you create Stateflow data as an input using the Stateflow editor(Add->Data->Input from Simulink ...), its complexity was set to inherited  automatically.  Inheriting complexity caused several problems:Stateflow does not support complex data.  Therefore, inheriting complex data caused erroneous code to be generated.   Library charts did not support inherited properties. Therefore, creating a library from Stateflow charts with data of inherited complexity caused a confusing error about complex data to be reported.  ",,Stateflow,Other,R14SP2,12 Jun 2005
233988, Debugging Fails; Displays Error using ==> subsindex,"When debugging with the Editor/Debugger or with debugging functions, the following error might appear: Error using ==> subsindexFunction 'subsindex' is not defined for values of class struct. The error occurs because you have a function or variable named length  in the workspace or in the function you are running, which conflicts with the built-in MATLAB length  function. ","To avoid the problem, change the name of your length variable or function.",MATLAB,Other,R14SP2,21 Sep 2005
233979, Attaching Communications Blockset scope to model causes segmentation violation,"If you use the Signal &amp; Scope Manager feature in Simulink to attach one of the scopes in the Communications Sinks library to your model, then running the simulation causes a segmentation violation.",,Communications Blockset,Other,R14SP2,09 Jun 2005
233852, Multiproduct simulation segmentation violation,"Running SimDriveline demos before or after other Physical Modeling product demos (e.g., from SimMechanics) would sometimes lead to memory errors.",,Simscape Driveline,Other,R14SP2,09 Jun 2005
233842, Optimization: removing instances of reusable subsystems from a model leads to incorrect results,"Real-Time Workshop generates code that produces incorrect results if all of the following conditions exist for a model: The inline invariant optimization is set (Inline invariant signals  option on the Optimization  pane of the Configuration Parameters dialog). The model contains a reusable subsystem for which the Outputs and Update methods are not combined. An instance of the reusable subsystem is removed from code generation to optimize resulting code (for example, for an enable signal with a value of zero).  When an instance of the reusable subsystem is removed, Real-Time Workshop does generate an Outputs method for remaining instances of the subsystem, which leads to incorrect results. ",,Simulink Coder,Other,R14SP2,30 Aug 2005
233788, Editor/Debugger: copying a large selection sometimes freezes MATLAB,"When you copy a large selection from the MATLAB Editor/Debugger, MATLAB appears to freeze for a minute or more.",,MATLAB,Other,R14SP2,07 Jun 2005
233739, Segmentation violation can occur when right-click building a subsystem,Real-Time Workshop Embedded Coder can generate a segmentation violation if you use the right-click mechanism to build a model subsystem and the following conditions exist: You set Configuration Parameters > Diagnostics > Data Integrity > Signal resolution control  to Use local settings .  The subsystem has an input or output signal defined with a custom storage class (CSC) and resolved to a Simulink signal object.   ,,Embedded Coder,Other,R14SP2,25 Apr 2005
233634, Vehicle load transfer calculation,"In the Longitudinal Vehicle Dynamics block, the vertical load forces were not computed correctly. In addition, the load transfer calculation induced an algebraic loop between the horizontal and vertical forces. ",,Simscape Driveline,Other,R14SP2,09 Jun 2005
233605, System Web browser sometimes fails to open,"When MATLAB tries to open the system Web browser, it sometimes fails and displays the following error in the Commmand Window: ??? CreateProcess failed.Error in ==> web at 287state = ibrowse(html_file); This can happen when you select items from the Help -> Web menu, run the web  function, or follow a link in theHelp browser documentation to a Web site. ",,MATLAB,Other,R14SP2,29 Nov 2005
233441, ERT S-function created from right-click subsystem build may be unusable in original model,"When generating code for a subsystem with an ERT-based target, you can optionally select to generate the subsystem as an ERT S-function,by selecting Create Simulink (S-Function) block  on the Real-Time Workshop /Interface  pane of the Configuration Parameters dialog. However, if any of the signals entering or leaving the subsystem has non-Auto  storage class, the resulting ERTS-function cannot be used in the original model or a signal label clash will occur. ",,Embedded Coder,Other,R14SP2,21 Apr 2005
233364, Applying configuration parameter changes can cause an error,"If you move the Configuration Parameters  dialog to the bottom right portion of your screen and the dialog is small enough, Simulink might display the following error when you try to apply dialog changes. Error ocurred when evaluating preapply callback  ",Move the configuration parameters dialog to the upper-left corner of your screen to avoid this issue.,Simulink,Other,R14SP2,09 Jun 2005
233354, Navigation in the Virtual Reality Toolbox viewer during recording hangs MATLAB,Navigation in the Virtual Reality Toolbox viewer during recording caused MATLAB to hang. ,,Simulink 3D Animation,Other,R14SP2 web release,11 Aug 2016
233221, imwrite fails if colormap is smaller than maximum value in image,The imwrite  function fails when writing an indexed image to a JPEG file if the colormap specified is smaller than the maximum value of the image being written.  ,,MATLAB,Other,R14SP2,29 May 2005
233219, Tire model scaling and numerical stability,The Tire block uses a universal formula to compute the horizontal force Fx from its inputs. It rescales the inputs taken from the dialog fields. This rescaling was implemented incorrectly. The horizontal tire force Fx was also numerically unstable if the vertical load force Fz was zero. ,,Simscape Driveline,Other,R14SP2,14 Jun 2005
233012, Product block may generate incorrect code when first input is boolean,Incorrect code can be generated from a Product block if its first input is boolean. ,"Do not feed a boolean value to the first input port of a Product block. Instead, convert the boolean value to another data type.",Simulink,Other,R14SP2,19 Oct 2011
233001, Comments: requirement information not included in some generated comments,"When you select Requirements in block comments  in the Real-Time Workshop/Comments  pane of the Configuration Parameters dialog, Real-Time Workshop omits the following requirement information from comments in the generated code: Requirement information for a virtual subsystem that is expected in the comments of code for its parent nonvirtual subsystem  Requirement information for the root inport blocks that is expected in comments where the signal is used  In addition, right-click subsystem builds do not preserve requirement information in the original model. ",No workaround is available for previous releases.,Simulink Coder,Other,R14SP2,10 Aug 2005
232932, Western offset in cells returned by the dted function,"When using the dted  function on level 0, 1 and 2 DTED data, the data grid returned by DTED is incorrectly positioned by the referencing vector. The third element of the referencing vector (refvec ) erroneously translates the longitude of the western edge by 1/2 a cell-width to the west. This means that DTED data cannot be properly registered with other geodata.",,Mapping Toolbox,Other,R14SP2,10 Jun 2005
232887, polybool no longer terminates MATLAB on Solaris,"Running polybool  in R14SP1 on Solaris caused a MATLAB crash, manifested as segmentation violations or assertions.",,Mapping Toolbox,Other,R14SP2,10 Jun 2005
232881, Linearization Points on Signals with Infinite Sample Times,"When you place linearization points on signals with infinite (constant) sample times, it can sometimes lead to incorrect linearization results. ",,Simulink Control Design,Other,R14SP2,12 May 2005
232848, Macintosh: file open and save dialog boxes do not have standard Macintosh look and feel,"On the Macintosh, MATLAB dialog boxes for opening and saving files do not have the standard Macintosh look and feel.",,MATLAB,Other,R14SP2,08 Jun 2005
232833, Requirements reporting for unintended blocks after a DOORS synchronization,"After a synchronization, all the blocks within a model are included in the requirements report.",,Simulink Check,Other,R14SP2 web release,13 Jun 2005
232823, Japanese Linux systems: need to set environment variable before starting MATLAB,"On Japanese Linux systems, before starting MATLAB you need to runsetenv LANG C ",,MATLAB,Other,R14SP2,09 May 2005
