Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
505724," After installing a mix of R2008a and R2008a+ products on a Windows platform, Simulink library browser doesn't open.","Installing the R2008a products Signal Processing Toolbox 6.9, Image Processing Toolbox 6.1, or Embedded IDE Link MU 1.0.1 after installing the R2008a+ product Simulink 7.1.1, disables the Simulink Library Browser. This could occur if the R2008a version of these products is downloaded an installed at the same time as the R2008a+ version of Simulink.Clicking the Simulink icon or typing simulink at the MATLAB prompt displays the following error, Error: Simulink library browser failed to initialize  in the MATLAB Command Window.The problem can occur when you download and install the current versions of all licensed R2008a products from the MathWorks Web site. ",Avoid the problem by installing all licensed R2008a products before installing R2008a+ products.,Simulink,Other,"R2008a web release, R2008b",22 Apr 2009
501343, Accelerator and Rapid Accelerator modes throw an error when Real-Time Workshop is not installed.,"Some Video and Image Processing Blockset blocks throw the following error message in Accelerator and Rapid Accelerator modes when Real-Time Workshop is not installed. ""Problem creating Accelerator MEX file for model 'modelName'. Error returned is: Error using ==> accelbuild_private at 26Error using ==> getPathNameThe path '(matlabroot)\toolbox\rtw\dspblks\c' does not exist ..."" ","Follow these steps to replace the rtwmakecfg.m file:1. Quit MATLAB?.2. The attached file attachment_501343_20081029.zip includes rtwmakecfg.m. Unzip the attached file and replace the rtwmakecfg.m file in the following location with the new one:MATLABROOT/toolbox/vipblks/vipblks/vipmex, where MATLABROOT is the MATLAB root directory on your machine.3. Restart MATLAB.4. Issue the following command:rehash toolbox",Computer Vision Toolbox,Other,R2008b,09 Aug 2011
501256, Setting uitable Position width and height to match its extent creates scroll bars when it should not,"When displaying a uitable on a Windows system that uses the Windows ""Classic"" theme, setting the width and height of its Position  property equal to the width and height of its Extent  property causes a scroll bar to appear on the uitable. Using Extent  to set Position  normally makes the table just fit into its position rectangle, but the Classic theme causes this computation to be done incorrectly. Under Windows ""Classic"" theme, you will see scroll bar in the following code: t = uitable('data', rand(4));ext = get(t, 'extent'); set(t, 'position', [20 20 ext(3) ext(4)]); ","To eliminate the unnecessary scrollbar, add 2 pixels to the width and height of the uitable's Position property when you set them to equal the uitable's Extent. For example:t = uitable('data', rand(4));ext = get(t, 'extent'); set(t, 'position', [20 20 ext(3)+2 ext(4)+2]);",MATLAB,Other,R2008b,10 Nov 2008
499535, Handle to a uitable is returned before its 'Extent' property is updated,"Give a uitable created programmatically a 2-by-2 array of data (the Data  property). If its Extent  property is retrieved, it is correct. However, if the data is immediately changed, for example to a 100-by-100 array, the Extent  Property is not immediately updated to reflect the new data. Then, if the next line of code attempts to retrieve the Extent , the previous value is obtained, incorrectly. For example: u=uitable('Data',ones(2,2)) ;get(u,'Extent')ans =     0     0   152    34set(u,'Data',ones(100,100)) ;get(u,'Extent')ans =     0     0   152    34 ","Add a call to drawnow before getting the extent:u=uitable('Data',ones(2,2)) ;get(u,'Extent')ans =0 0 182 52set(u,'Data',ones(100,100)) ; drawnow();get(u,'Extent')ans =0 0 7542 1620?",MATLAB,Other,R2008b,10 Nov 2008
498001, Wrong property event names listed in documentation,The documentation for property events lists the event names as PropertyPreSet  and PropertyPostSet . The correct event names are PretSet  and PoseSet . ,"Use the following property event names:PreSet, PostSet, PreGet, and PostGet",MATLAB,Other,R2008b,14 Jan 2009
497297, Using the Open Watcom 1.3 compiler to build an xPC Target model that contains a Measurement Computing PCI-DAC6703 DA block crashes the target computer,Using the Open Watcom 1.3 compiler to build an xPC Target model that contains a Measurement Computing PCI-DAC6703 DA block crashes the target computer. Running this target application will cause an incorrect hardware access that halts the target computer. ,"As a workaround, perform one of the following:Upgrade to R2008b (xPC Target Version 4.0) and use the Open Watcom 1.7 compiler instead of Open Watcom 1.3. Note, previous versions of xPC Target do not support the Open Watcom 1.7 compiler.If you want to continue to use Open Watcom 1.3 and a version of xPC Target from R2008a or earlier: 1. Stop MATLAB.2. Rename matlabroot\toolbox\rtw\targets\xpc\target\build\xpcblocks\dacbpcidac670x.c tomatlabroot\toolbox\rtw\targets\xpc\target\build\xpcblocks\dacbpcidac670x_bak.c.3. Download the file dacbpcidac670x.c and save it to matlabroot\toolbox\rtw\targets\xpc\target\build\xpcblocks.4. Restart MATLAB.5. Rebuild your model. ",Simulink Real-Time,Other,R2008b,24 Apr 2018
497133, Struct assignment fails when using dynamic field names and END,"This bug appears only with more complex uses of dynamic field names and the END keyword, such as in the example shown below:    a.name = 'value:4';   typemeth= struct();   typemeth.(a(1).name(1:end - 2)) = a(1).name(end) This results in:    typemeth =       value: {} This is clearly not correct, as typemeth  is expected to be a struct. ","One way to avoid this problem is to calculate the value of END in a separate statement. You can then use this value in all cases where your code uses that same value of END.Here is the example shown above, but with the workaround added:   e = length(a(1).name);   typemeth.(a(1).name(1:e - 2)) = a(1).name(e);When run, it returns the expected answer:   typemeth =        value: '4'",MATLAB,Other,R2008b,25 Nov 2008
496979," Given a MATLAB class derived from dynamicprops, using a saveobj method to save a meta.DynamicProperty instance to a MAT-file without saving the object to which the dynamic property has been attached can cause MATLAB to crash","If you use the addprop  method to add dynamic properties to a MATLAB class derived from dynamicprops , those dynamic properties are saved along with the object to which they are attached when you save the object to a MAT-file. However, if the class implements a saveobj  method that converts the object into another type of MATLAB variable, such as a struct , you should not save the meta-classes for the dynamic properties (i.e., the meta.DynamicProperty  instances) in the struct . If you save the meta.DynamicProperty  instances without the class instance to which they are attached, MATLAB can crash when you load the MAT-file if the corresponding loadobj  method references the meta.DynamicProperty  instances. ","When converting an instance of a MATLAB class to another type of variable (e.g., a struct) in a saveobj method, save the names and values of dynamic properties as fields of the struct. In addition, rather than saving the meta.DynamicProperty instance itself, if any attributes of the dynamic property must be preserved, save them in the struct by obtaining the values from the property's meta.DynamicProperty. Then, in the corresponding loadobj method, call addprop to add a new dynamic property, and set the properties of the new meta.DynamicProperty instance using the values that you saved in the struct.",MATLAB,Other,R2008b,29 Oct 2008
495760, Using upper case builtin name may cause MATLAB to crash.,"Using upper case builtin name may cause MATLAB to crash, e.g.x = SQRT(y);",Use lower case function names for builtins.,MATLAB,Other,R2008b,08 Oct 2008
494156, Simulink crashes when simulating or generating code for a model containing a Stateflow chart that accesses a data store,"When a Simulink model contains a Stateflow chart that accesses a data store, Simulink may crash when simulating or generating code for that model. The stack trace refers to the function sluGetSignalSrc.  ","Rename all Merge blocks in the model so that their names are later in alphabetical order than the names of other blocks in the model. For example, prefix all Merge block names with ""zzz_"".",Simulink,Other,R2008b,21 Oct 2008
492356, ToVCD block causes error during model build process.,The ToVCD block causes the following error during a model build process: Cannot modify parameter 4 of S-function 'model/To VCD File' while simulation is running.  ,"The attached files provide patches for the R2007b release. Patches for other releases will be made available upon request.To install the patch, copy the attachments to your MATLAB installation.move the existing files shdltovcd.mex_ext and shdltovcd.mex_ext.csf to .oldsave the attachment to matlabroot/toolbox/shared/hdllinkrename the file to remove the release number from the file nameexit and restart MATLABThe valid mex file extensions, mex_ext, include:mexw32 for 32bit Windowsmexglx for 32bit Linuxmexa64 for 64bit Linuxmexs64 for 64bit SolarisFor example, to patch the R2007b release for Windows:cd matlabroot/toolbox/shared/hdllinkmv shdltovcd.mexw32 shdltovcd.mexw32.oldmv shdltovcd.mexw32.csf shdltovcd.mexw32.csf.oldsave shdltovcd.mexw32.R2007b and shdltvocd.mexw32.csf.R2007b attachments to matlabroot/toolbox/shared/hdllinkmv shdltovcd.mexw32.R2007b shdltovcd.mexw32mv shdltovcd.mexw32.csf.R2007b shdltovcd.mexw32.csfexit and restart MATLABOnce the patch is installed, no errors should be generated by the ToVCD block during code generation or compilation.",EDA Simulator Link DS,Other,R2008b,09 Aug 2011
492354, ToVCD block causes error during model build process.,The ToVCD block causes the following error during a model build process: Cannot modify parameter 4 of S-function 'model/To VCD File' while simulation is running.  ,"The attached files provide patches for the R2007b release. Patches for other releases will be made available upon request.To install the patch, copy the attachments to your MATLAB installation.move the existing files shdltovcd.mex_ext and shdltovcd.mex_ext.csf to .oldsave the attachment to matlabroot/toolbox/shared/hdllinkrename the file to remove the release number from the file nameexit and restart MATLABThe valid mex file extensions, mex_ext, include:mexw32 for 32bit Windowsmexglx for 32bit Linuxmexa64 for 64bit Linuxmexs64 for 64bit SolarisFor example, to patch the R2007b release for Windows:cd matlabroot/toolbox/shared/hdllinkmv shdltovcd.mexw32 shdltovcd.mexw32.oldmv shdltovcd.mexw32.csf shdltovcd.mexw32.csf.oldsave shdltovcd.mexw32.R2007b and shdltvocd.mexw32.csf.R2007b attachments to matlabroot/toolbox/shared/hdllinkmv shdltovcd.mexw32.R2007b shdltovcd.mexw32mv shdltovcd.mexw32.csf.R2007b shdltovcd.mexw32.csfexit and restart MATLABOnce the patch is installed, no errors should be generated by the ToVCD block during code generation or compilation.",EDA Simulator Link IN,Other,R2008b,09 Aug 2011
492110, launchDiscovery.m assumes use of a 'csh'-compatible shell.,"When running the EDA Simulator Link DS product demos, the following error will occur if a 'csh'-compatible shell was not used to start MATLAB: Error executing callback 'ClickFcn' Error using ==> lutils>GetAvailablePort at 74 /bin/sh: setenv: command not found  This error can also happen if you are directly invoking launchDiscovery  with the 'HostComm' parameter set to 'AutoGenSocketPort'. If you do not specify a value, the default is 'AutoGenSocketPort'. ","To avoid this error, you can start MATLAB in a 'csh'-compatible shell. For example, from a /bin/sh shell:sh> csh -c ""setenv MATLAB_SHELL /bin/csh ; matlab""",EDA Simulator Link DS,Other,R2008b,08 Oct 2008
492108, Scripts used to support the product demos assume use of a 'csh'-compatible shell.,"When running the EDA Simulator Link IN product demos, the following error will occur if a 'csh'-compatible shell was not used to start MATLAB: Error evaluating 'OpenFcn' callback of {block name}.Error using ==> HdlServer>getAvailablePort at 1091/bin/sh: setenv: command not found    This error also can happen if you are directly utilizing the beta feature front-end script 'HdlServer.m' and setting the parameter 'socketNumber' to 'AUTO_GEN'. ","To avoid this error, you can start MATLAB in a 'csh'-compatible shell. For example from a /bin/sh shell:sh> csh -c ""setenv MATLAB_SHELL /bin/csh ; matlab""",EDA Simulator Link IN,Other,R2008b,08 Oct 2008
492101, Simulink signals disconnect from EDA Simulator Link HDL cosimulation block on cosimulation block error.,"If an HDL cosimulation block is not at the top level of the Simulink model and there is an error thrown by the cosimulation block during an update diagram or Simulink simulation, the block's signals will be disconnected. ","You can avoid signal disconnects by doing any one of the following before executing an update diagram or simulation:save the .mdl with the containing subsystem open.execute ""Edit / Refresh Model Blocks"" (or Ctrl-K)ensure that the HDL simulator is up and connected and that there are no cosimulation block errors",EDA Simulator Link DS,Other,R2008b,08 Oct 2008
492100, Simulink signals disconnect from EDA Simulator Link HDL cosimulation block on cosimulation block error.,"If an HDL cosimulation block is not at the top level of the Simulink model and there is an error thrown by the cosimulation block during an update diagram or Simulink simulation, the block's signals will be disconnected. ","You can avoid signal disconnects by doing any one of the following before executing an update diagram or simulation:save the .mdl with the containing subsystem open.execute ""Edit / Refresh Model Blocks"" (or Ctrl-K)ensure that the HDL simulator is up and connected and that there are no cosimulation block errors",EDA Simulator Link IN,Other,R2008b,08 Oct 2008
492097, Simulink signals disconnect from EDA Simulator Link HDL cosimulation block on cosimulation block error.,"If an HDL cosimulation block is not at the top level of the Simulink model and there is an error thrown by the cosimulation block during an update diagram or Simulink simulation, the block's signals will be disconnected. ","You can avoid signal disconnects by doing any one of the following before executing an update diagram or simulation:save the .mdl with the containing subsystem open.execute ""Edit / Refresh Model Blocks"" (or Ctrl-K)ensure that the HDL simulator is up and connected and that there are no cosimulation block errors",EDA Simulator Link MQ,Other,R2008b,08 Oct 2008
490737, MATLAB crashes when a function within a package attempts to change the current working directory.,A bug in MATLAB R2008a can cause MATLAB to crash if a package function attempts to cd  to a different location. For example if a package function /some/where/+pkg/fun.m  contains code like the following: function fun(dir)      cd(dir) Executing the following call to that function would crash MATLAB: >> pkg.fun(pwd) ,Avoid using cd in package functions.,MATLAB,Other,R2008b,22 Apr 2009
489212, MATLAB might crash during code generation for models with sum or product blocks in inlined atomic subsystems,The Real-Time Workshop build process might crash MATLAB during code generation if any of the following blocks are used in an inlined atomic subsystem: Sum blocks with all operations specified as minuses Product blocks with all operations specified as divisions Sum blocks with more than two inputs using fixed-point data types and unequal biases Product blocks with more than two inputs using fixed-point data types and unequal biases  ,,Simulink Coder,Other,"R2008a web release, R2008b",22 Apr 2009
488254, Error executing MEX functions created with emlmex after running clear all or clear mex,"When you try to execute a MEX function created with the emlmex  command after typing clear mex  or clear all  at the MATLAB? command line, MATLAB errors out. To reproduce this behavior, perform the following steps: Compile the MATLAB file into a MEX function using emlmex:  emlmex myfunction 每o myfunction_mex 每eg {0}   Verify that the MEX function executes without error:  myfunction_mex(0)   Run a clear all  or clear mex  command:  clear all;   Execute the MEX function again:  myfunction_mex(0)   This time, MATLAB throws the following error: ??? Invalid MEX-file ＆C:\work\myfunction_mex.mexw32＊:   ","To workaround this issue in R2008a, execute the following command before running a clear all or a clear mex command:embedded.numerictype;",Fixed-Point Designer,Other,R2008b,13 Dec 2005
487719, Incorrect results for Abs block,"You might get incorrect results for test generation objectives related to an Abs block when you generate tests. In some cases, Design Verifier incorrectly reports that the input to Abs blocks can never be less than zero. ","Installation instructionsLog in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps.Exit MATLAB.Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder.Make a backup copy of each of the files listed in the .zip file. To see the contents of the .zip file: Windows Systems: Open the .zip file and look at the contents.Linux/Macintosh Systems: Type the following in a shell (Linux) or in a terminal window (Macintosh):unzip -l <MATLAB>/<.zip file>Extract the files from the .zip file. Windows Systems: Open the .zip file.Extract the contents of the file to your <MATLAB> folder.Linux/Macintosh Systems: Type the following in a shell (Linux) or in a terminal window (Macintosh): cd <MATLAB>unzip <.zip file>Delete the .zip file in the <MATLAB> folder.Change log:July 26, 2011: attachment_487719_08a_2011-07-26.zip: initial version, works on R2008a only",Simulink Design Verifier,Other,"R2008a web release, R2008b",09 Aug 2011
487241, MATLAB returns an error when initializing a class property to an anonymous function with zero or multiple inputs.,"In the properties  section of a class definition, if an initializer of a property is an anonymous function with either zero inputs or two or more inputs, MATLAB will throw a syntax error whenever you attempt to create an object of the class. The text of the error message, which refers to a stored string that is invisible to the user, is inappropriate and confusing . ","As a workaround, initialize the anonymous function in the constructor of the class. For example,   classdef sampleclass      properties         f      end      methods         function obj = sampleclass          obj.f = @(x,y)x+y;         end      end   end",MATLAB,Other,R2008b,08 Oct 2008
486491, Referenced models containing blocks that detect zero crossings and are driven by discrete signals can cause errors,"Referenced models containing blocks that detect zero crossings and are driven by discrete signals can cause simulation and code generation errors. A block that can detect zero crossings, such as an Abs block, can contribute to these errors if the block's Enable zero-crossing detection  parameter is selected (ZeroCross  is set to on ). Simulation Errors:  When a referenced model simulates in any accelerated mode, incorrect simulation results or a segmentation violation can occur if the referenced model contains either of the following: A block that detects zero crossings and is driven by a discrete signal and a continuous signal. Two or more blocks that detect zero crossings, with one block driven by a discrete signal and another by a continuous signal.  Code Generation Errors:  When a referenced model that simulates in Normal mode contains one or more blocks that detect zero crossings, and every such block is driven only by discrete signals, code generated by Real-Time Workshop for the parent model might not compile. ",,Simulink,Other,"R2008a web release, R2008b",22 Apr 2009
486471, Logging the output of a mixed-rate Model block or Subsystem block can give wrong time values,"When Simulink logs the output of a Model or Subsystem block with a hybrid sample time, and you enabled logging by right-clicking the signal and selecting Signal Properties > Log signal data , the values saved in the Time  field of the Simulink.Timeseries  object can be wrong, as follows: If a Model block references a model with multiple sample times, and one of the sample times is not represented by an output signal, the logged Time  values will be incorrect. If a Subsystem block uses multiple sample times, the block output is a non-virtual bus, and the output port sample time differs from the subsystem block sample time, the logged Time  values will be incorrect.  ",,Simulink,Other,"R2008a web release, R2008b",22 Apr 2009
486393, Calling clear all when the workspace contains MATLAB objects can slow down subsequent calls to class constructors.,"Use clear classes  to clear the workspace when the workspace contains MATLAB objects. For example, in a call sequence like the following: >> obj = MyClass >> clear all>> obj = MyClass the call to clear all  can cause a slow down in the second call to MyClass , where MyClass  is a MATLAB class. ","To avoid this MATLAB bug, use clear classes instead of clear all when the workspace contains MATLAB objects.",MATLAB,Other,R2008b,08 Oct 2008
485782, Why does MATLAB crash when trying to connect to a model to the target PC via Simulink external mode?,The Simulink external mode interface has a problem preventing it from connecting to a target PC if a model contains more than 10 blocks that support signal uploading. Such a connection might cause a segmentation violation. ? ,"As a workaround, you can limit the number of blocks that upload signals to 10.",Simulink Real-Time,Other,R2008b,03 Nov 2008
485579, BERTool throws an error message in Monte-Carlo mode if curve fitting to the simulation BER points fails,"BERTool can run Monte-Carlo simulations. In this mode, BERTool collects the simulation BER data at given SNR points. After all the SNR points are simulated, BERTool tries to fit a curve to these points. If a fit cannot be found, BERTool is supposed to display a warning. Instead of displaying a warning, BERTool throws the following error: ??? Error using ==> warningThe input to WARNING must have fields named 'state' and 'identifier'. Error in ==> bertool at 586 warning(warn); ","Follow these steps to replace the MATLAB file bertool.m.1. Quit MATLAB?.2. Rename the bertool.m file in your current MATLAB installation to another name, such as bertool.m.old. This file is in MATLABROOT\toolbox\comm\comm, where MATLABROOT is the MATLAB root directory on your machine, as returned by using the matlabroot function at the MATLAB command prompt.3. Download the attached zip file, containing bertool.m, to the directory in step 2.4. Restart MATLAB.5. Issue the following command at the MATLAB prompt:rehash toolboxcache",Communications Toolbox,Other,R2008b,09 Aug 2011
484854, Incorrect code generation: Bus Selector block with output signal to certain blocks,"The Real Time-Workshop and Real-Time Workshop Embedded Coder build process generate incorrect code when the output signal of a Bus Selector block connects to any of the following blocks: Vector Concatenation block Matrix Concatenation block, which is concatenating the last dimension of its input signals Merge block  ? ",Designate the output signal of the Bus Selector block as a test point.,Simulink Coder,Incorrect Code Generation,"R2008a web release, R2008b",31 Jan 2011
484637, Estimating low-order transfer functions (process models of IDPROC class) where some parameter values are fixed returns an error. This error occurs only in R2008a (Version 7.2).,"If you estimate a low-order transfer function (process model) using the System Identification Tool GUI or the PEM command with some of the parameters fixed at specific values, you will receive the following error: ""Operands to the || and &amp;&amp; operators must be convertible to logical scalar values."" This is a bug that has been fixed in release R2008b. ? ","To download and apply the patch:1. Exit MATLAB software.2. Download the attached files pem.m and obj2var.m. Replace these two files at the following locations:<matlabroot>/toolbox/ident/ident/@idpoly/pem.m<matlabroot>/toolbox/ident/ident/@idgrey/obj2var.mwhere <matlabroot> is your MATLAB root directory. If you do not know your MATLAB root directly, type matlabroot at the command prompt.3. Start MATLAB.4. Type the following command at the MATLAB prompt:rehash toolboxcache?",System Identification Toolbox,Other,R2008b,09 Aug 2011
484489, Crash or incorrect answer accessing property from subclass instance,"MATLAB can crash or return an incorrect answer when accessing a property defined in a parent class from an instance of a subclass. This occurs only if there is a parallel hierarchy of classes that contain the same property, and only if at least one of the classes is a handle. For example,classdef container < handle  properties    obj;  endendclassdef base1  properties    prop = 99;  endendclassdef base2 < handle  properties    prop = 42;  endendclassdef sub2 < base2endfunction bug  c = container;  c.obj = base1;  objs{1} = c;  c = container;  c.obj = sub2;  objs{2} = c;  for i=1:length(objs)    o=objs{i};    disp(o)    v(i) = o.obj.prop;   % this can sometimes crash or give a wrong answer  end ",Enter the following command at the MATLAB command prompt to disable use of the JIT on MCOS code:   feature jitallow mcos off.,MATLAB,Other,R2008b,08 Oct 2008
484170, Build process fails when generating code for ERT-based S-function,"The Real-Time Workshop build process fails when generating code to implement an ERT S-function interface to a model or subsystem when the model or subsystem references nonscalar parameters with a ImportedExternPointer  storage class. The compilation of the source file implementing the model's S-function wrapper fails, and an error similar to the following is reported in the MATLAB Command Window: matlabroot \BIN\MEX.PL: Error: Compile of 'subsystem_name _sf.c' failed. NMAKE : fatal error U1077: 'matlabroot \bin\mex' : return code '0x9' Stop. working_directory \ subsystem_name _ert_rtw>echo The make command returned an error of 2 The make command returned an error of 2  working_directory \ subsystem_name _ert_rtw>An_error_occurred_during_the_call_to_make 'An_error_occurred_during_the_call_to_make' is not recognized as an internal or external command, operable program or batch file. ### Real-Time Workshop build procedure for model: ' subsystem_name ' aborted due to an error.??? Subsystem build failed  ",,Embedded Coder,Other,"R2008b, R2009a",22 Apr 2009
483529, MAKEMID does not generate code to represent interfaces in collection items,"If your IVI drivers have interfaces in collection items, MAKEMID will ignore them and will not generate the groups, functions or properties required to access the instrument functionality. This results in an incomplete MATLAB instrument driver (MDD) for some IVI-COM drivers. This issue was noted in the AgilentU254x IVI-COM driver. There may be other drivers with this problem. The interfaces ""Measurement"" and ""Totalizer"" under the ""Counter"" collection item are missing in the MATLAB Intrument Driver (MDD file) for the AgilentU254x device. ",,Instrument Control Toolbox,Other,R2008b,08 Oct 2008
483520, Calling deleted method crashes MATLAB,"MATLAB crashes when calling a method of a class after removing this method from the class definition. This can occur if the classdef file is edited and methods are removed. The following stack trace is indicative of this bug:   [0] libmwm_dispatcher.so:mdFcnName(0x17f00000000, 0x200000000, 0x4084b040, 2) + 33 bytes  [1] libmwm_interpreter.so:inBadFunctionArgumentTypesMsg(int, int, mpsType const*)(0, 0, 0x2ffffffff, 0x2b3900000002) + 34 bytes  [2] libmwm_interpreter.so:tfAnalyzer::MathOp(int*, int, int, int, int, mpsType*, tfFlowInfo*, int, mpsType const*, tfFlowInfo const*, int const*, int const*, bool)(0x4084b208, 0x4084b320, 0x100000002, 0x008da820) + 1231 bytes ",You can work around this problem by disabling the JIT using the following command:    feature accel off,MATLAB,Other,R2008b,08 Oct 2008
483422," In SISOTOOL, optimization terminates incorrectly for single-input/multiple-output systems that have time-domain requirements on multiple outputs","When optimizing a system in SISOTOOL, the optimization terminates incorrectly with no solution under the following conditions: The system is single-input/multiple-output, and Design requirements on multiple outputs are time-domain requirements  ",Replace the file <matlabroot>\toolbox\sloptim\sloptim\@sroengine\@TimeSpec\getCurrentResponseGradient.m with the attached file.,Simulink Response Optimization,Other,R2008b,09 Aug 2011
483381, M-Lint autofix can break code involving max and find,"The following conditions can cause an M-Lint autofix to be incorrect: * A statement assigns to a variable the results of a find  call with one argument. * That variable is used as the only argument to max . * There are no other uses of that variable. In this situation, M-Lint produces a message that suggests that two more arguments, 1  and last , be added to the find  call for improved efficiency and offers an autofix in the Editor. However, it the you accept the autofix, the resulting code is incorrect. ","The incorrectly updated code typically causes M-Lint to produce a red warning message. In this case, undo the fix, and then update the code manually.",MATLAB,Other,R2008b,08 Oct 2008
