Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
2457711, Build failure might occur when using C Function or C Caller blocks in model references,"When you try to run or update a model, Simulink might throw a build error when all of the following conditions are true: The model contains a model reference The referenced model contains a link instance to a C Function or C Caller block in a Simulink library The Simulink library has simulation target custom code specified  ",Load the Simulink library containing C Function or C Caller blocks explicitly before simulating the affected model.,Simulink,Other,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a Update 3, R2021b",07 Apr 2022
2457505, Incorrect Code Generation: PLC code generated for Stateflow models that contain temporal conditions inside IF statements may be incorrect,"Consider following two possible transitions in a Stateflow chart with:Case 1:  [condition &amp;&amp; after(5, sec)]  Case 2:  [after(5,sec) and condition]?  Following PLC code will be generated for? these cases because of the issue: Case 1:  IF condition <> 0.0 THEN? ? temporalCounter_i1(timerAction := 2, maxTime := 5000);? ? IF temporalCounter_i1.done THEN? ? ? ?result := TRUE;? ? END_IF;END_IF;  Case 2:  temporalCounter_i1(timerAction := 2, maxTime := 5000);IF temporalCounter_i1.done THEN?? ? IF condition <> 0.0 THEN? ? ? ? result := TRUE;? ? END_IF;END_IF;  The code generated in both these cases is different, however, the simulation behavior is same as case 2 code for both the Stateflow transitions. ",,Simulink PLC Coder,Incorrect Code Generation,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a Update 5, R2021b",22 Sep 2021
2456797, Writing data to Azure Blob Storage fails with remote connection error,"Writing data to Azure Blob Storage fails and returns the error: Remote connection failed. Check the connection and/or try again later.  For example, using writetable:  >> writetable(T, 'wasbs://container@account/path_to_file/file.txt', 'WriteVariableNames', 0)Error using table/write (line 241)Unable to write to: 'wasbs://container@account/path_to_file/file.txt'Remote connection failed. Check the connection and/or try again later. ",,MATLAB,Other,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a",19 Aug 2021
2453651, Simulink Design Verifier Compatibility check fails with error changing property '<parameterName>' is not allowed,"When Compatibility check or SLDV analysis is run on a model having locked (read only) configuration parameter, the operation fails with error:Changing property '<parameterName>' is not allowed  For example if compatibility check is run on a model having configuration parameter BusObjectLabelMismatch ?set to read only, compatibility check fails with error: Changing property 'BusObjectLabelMismatch' is not allowed  ","Before running Simulink Design Verifier analysis, ensure that the parameter (e.g. BusObjectLabelMismatch,?MultiTaskRateTransMsg) mentioned in the error message is not marked as read-only.",Simulink Design Verifier,Other,"R2019b Update 9, R2020a Update 8, R2020b Update 7, R2021a Update 7, R2021b",28 Jul 2022
2451417, AUTOSAR map block: error message for invalid fixed point word length configuration of two input ports is not clear,"The following error message for cross port validation isunclear when generating code for an incorrectly configured Map block:  The word length of the first port must be greater than or equal to the word lengthof the second port. If both have the same word length, a port with an unsignedtype is considered greater than a port with a signed type. In this error message, the description of first and second ports refer to the signal constraints registration and not the physical port index of the block underneath. ",,AUTOSAR Blockset,Other,"R2019b Update 9, R2021b",22 Sep 2021
2447139, Simulink might stop responding or give wrong answer from String Constant block when any block in model has?Simulink.Bus.createMATLABStruct as parameter value,Simulink might stop responding or return an incorrect answer from the String Constant block when the model contains:  A block with a parameter that contains a MATLAB expression like Simulink.Bus.createMATLABStruct(aBusType)  A String Constant block?   ,"In a script or model callback function, to get the MATLAB?struct?as a variable, call the Simulink.Bus.createMATLABStruct(aBusType)?function before updating the diagram for the model.?Use the MATLAB?struct?variable as the parameter value for the block parameter.?",Simulink,Other,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a, R2021a Update 1, R2021b",22 Sep 2021
2444147, Simulink Design Verifier compatibility check fails with an error Empty character vector corresponding to an enumerated value,"When compatibility check is run on an Export Function model having Model Arguments  of type Simulink.Parameter , the check fails with an error?Empty character vector corresponding to enumerated value . ",Remove Model Arguments from the Export Function model.,Simulink Design Verifier,Other,"R2019b Update 9, R2020a Update 8, R2020b Update 7, R2021a Update 6, R2021b",17 Feb 2022
2443441, impzest?produces wrong answers when used with multichannel input,"The impzest  function swaps channels when used with a multichannel?recording. For example, the output channels in this example are swapped when the input is stereo. exc = sweeptone(2,100/44100);ir1 = impzest(exc,exc);ir2 = impzest(exc,0.5*exc);stereo = [exc 0.5*exc];ir = impzest(exc,stereo);subplot(2,1,1), stem([ir1 ir2])subplot(2,1,2), stem(ir)  This bug does not affect the Impulse Response Measurer  application because the app records only one channel at a time. ",Use impzest with single-channel inputs only. Process multichannel signals one channel at a time. (See example in Description of Problem.),Audio Toolbox,Other,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a Update 1, R2021b",22 Sep 2021
2443431, fwrite does not write UTF-8 character data correctly,"Using fwrite  with character or string data results in the wrong bytes written to a file with UTF-8 encoding. For example, this code returns 255 . The correct output is [207;168] . >> fid = fopen('file.txt','w','n','UTF-8');>> fwrite(fid,char(1000));>> fclose(fid);>> fid = fopen('file.txt','r','n','UTF-8');>> bytes = fread(fid,'uint8')>> fclose(fid);bytes =   255% But bytes should equal [207;168] ","Instead of fwrite(fid,textdata) use fprint(fid,'%s',textdata).For example:>> fid = fopen('file.txt','w','n','UTF-8');>> fprintf(fid,'%s',char(1000));>> fclose(fid);>> fid = fopen('file.txt','r','n','UTF-8');>> bytes = fread(fid,'uint8')>> fclose(fid);bytes =   207   168",MATLAB,Other,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a Update 1, R2021b",22 Sep 2021
2442673, Simulink Test Manager degraded performance when test case has many baseline signals,"If you have a test case with more than a few hundred signal criteria objects, the performance of the Test Manager might be degraded.",,Simulink Test,Other,"R2019b Update 9, R2020a Update 7, R2020b Update 7, R2021a Update 5, R2021b",27 Jan 2022
